t,x1,y1,z1,x2,y2,z2,x3,y3,z3,vx1,vy1,vz1,vx2,vy2,vz2,vx3,vy3,vz3
7.5575,0.0,0.0,0.0,0.8240564565128621,-0.07720826192776135,-0.007720826192776048,-0.8240564565128621,0.07720826192776135,0.007720826192776048,0.0,0.0,0.0,0.7281823765603541,0.12593591538231827,0.012593591538231955,-0.7281823765603541,-0.12593591538231827,-0.012593591538231957
7.5600000000000005,0.0,0.0,0.0,0.8258712437770132,-0.07689289213502229,-0.0076892892135021415,-0.8258712437770132,0.07689289213502229,0.0076892892135021415,0.0,0.0,0.0,0.7236506339957721,0.12635917581720205,0.012635917581720333,-0.7236506339957721,-0.12635917581720205,-0.012635917581720333
7.5625,0.0,0.0,0.0,0.8276747255690406,-0.07657646973605384,-0.007657646973605296,-0.8276747255690406,0.07657646973605384,0.007657646973605296,0.0,0.0,0.0,0.7191379623088814,0.12677800854419854,0.01267780085441998,-0.7191379623088814,-0.12677800854419854,-0.01267780085441998
7.565,0.0,0.0,0.0,0.8294669492685917,-0.07625900573040989,-0.007625900573040902,-0.8294669492685917,0.07625900573040989,0.007625900573040902,0.0,0.0,0.0,0.714644123576675,0.12719246934726144,0.01271924693472627,-0.714644123576675,-0.12719246934726144,-0.01271924693472627
7.5675,0.0,0.0,0.0,0.8312479616664549,-0.07594051097996125,-0.007594051097996038,-0.8312479616664549,0.07594051097996125,0.007594051097996038,0.0,0.0,0.0,0.7101688835721721,0.1276026129654546,0.012760261296545585,-0.7101688835721721,-0.1276026129654546,-0.012760261296545585
7.57,0.0,0.0,0.0,0.8330178089742167,-0.07562099621165601,-0.007562099621165512,-0.8330178089742167,0.07562099621165601,0.007562099621165512,0.0,0.0,0.0,0.7057120116835942,0.1280084931173262,0.012800849311732745,-0.7057120116835942,-0.1280084931173262,-0.012800849311732745
7.5725,0.0,0.0,0.0,0.8347765368321426,-0.07530047201966547,-0.007530047201966458,-0.8347765368321426,0.07530047201966547,0.007530047201966458,0.0,0.0,0.0,0.7012732808400154,0.12841016252446447,0.01284101625244657,-0.7012732808400154,-0.12841016252446447,-0.01284101625244657
7.575,0.0,0.0,0.0,0.8365241903067384,-0.07497894886385402,-0.007497894886385312,-0.8365241903067384,0.07497894886385402,0.007497894886385312,0.0,0.0,0.0,0.6968524674723142,0.12880767293150172,0.012880767293150297,-0.6968524674723142,-0.12880767293150172,-0.012880767293150297
7.577500000000001,0.0,0.0,0.0,0.8382608139148444,-0.07465643707768822,-0.007465643707768733,-0.8382608139148444,0.07465643707768822,0.007465643707768733,0.0,0.0,0.0,0.6924493513971555,0.12920107512950968,0.01292010751295109,-0.6924493513971555,-0.12920107512950968,-0.01292010751295109
7.58,0.0,0.0,0.0,0.8399864516284421,-0.07433294686934691,-0.007433294686934602,-0.8399864516284421,0.07433294686934691,0.007433294686934602,0.0,0.0,0.0,0.6880637157514201,0.1295904189788572,0.012959041897885845,-0.6880637157514201,-0.1295904189788572,-0.012959041897885845
7.5825000000000005,0.0,0.0,0.0,0.841701146881101,-0.07400848832338927,-0.0074008488323388365,-0.841701146881101,0.07400848832338927,0.0074008488323388365,0.0,0.0,0.0,0.6836953469282253,0.12997575342980483,0.012997575342980605,-0.6836953469282253,-0.12997575342980483,-0.012997575342980605
7.585,0.0,0.0,0.0,0.8434049425761377,-0.07368307140303977,-0.007368307140303888,-0.8434049425761377,0.07368307140303977,0.007368307140303888,0.0,0.0,0.0,0.6793440345095411,0.13035712654266493,0.013035712654266614,-0.6793440345095411,-0.13035712654266493,-0.013035712654266614
7.5875,0.0,0.0,0.0,0.8450978810946006,-0.07335670595241664,-0.007335670595241573,-0.8450978810946006,0.07335670595241664,0.007335670595241573,0.0,0.0,0.0,0.675009571200412,0.13073458550745407,0.013073458550745527,-0.675009571200412,-0.13073458550745407,-0.013073458550745527
7.59,0.0,0.0,0.0,0.8467800043030673,-0.07302940169870854,-0.007302940169870762,-0.8467800043030673,0.07302940169870854,0.007302940169870762,0.0,0.0,0.0,0.670691752764797,0.1311081766630431,0.013110817666304432,-0.670691752764797,-0.1311081766630431,-0.013110817666304432
7.5925,0.0,0.0,0.0,0.8484513535612785,-0.07270116825429762,-0.007270116825429671,-0.8484513535612785,0.07270116825429762,0.007270116825429671,0.0,0.0,0.0,0.6663903779629403,0.13147794551582032,0.013147794551582152,-0.6663903779629403,-0.13147794551582032,-0.013147794551582152
7.595,0.0,0.0,0.0,0.8501119697295948,-0.07237201511883376,-0.007237201511883285,-0.8501119697295948,0.07237201511883376,0.007237201511883285,0.0,0.0,0.0,0.66210524849029,0.13184393675787334,0.013184393675787455,-0.66210524849029,-0.13184393675787334,-0.013184393675787455
7.5975,0.0,0.0,0.0,0.8517618931762972,-0.07204195168125792,-0.0072041951681257,-0.8517618931762972,0.07204195168125792,0.0072041951681257,0.0,0.0,0.0,0.6578361689178778,0.13220619428470506,0.013220619428470628,-0.6578361689178778,-0.13220619428470506,-0.013220619428470628
7.6000000000000005,0.0,0.0,0.0,0.8534011637847214,-0.07171098722177965,-0.007171098722177873,-0.8534011637847214,0.07171098722177965,0.007171098722177873,0.0,0.0,0.0,0.6535829466341729,0.13256476121248953,0.013256476121249073,-0.6535829466341729,-0.13256476121248953,-0.013256476121249073
7.6025,0.0,0.0,0.0,0.8550298209602415,-0.07137913091380728,-0.007137913091380635,-0.8550298209602415,0.07137913091380728,0.007137913091380635,0.0,0.0,0.0,0.6493453917883362,0.13291967989488168,0.013291967989488288,-0.6493453917883362,-0.13291967989488168,-0.01329196798948829
7.605,0.0,0.0,0.0,0.8566479036371043,-0.07104639182583339,-0.0071046391825832465,-0.8566479036371043,0.07104639182583339,0.0071046391825832465,0.0,0.0,0.0,0.6451233172348536,0.1332709919393904,0.013327099193939158,-0.6451233172348536,-0.1332709919393904,-0.013327099193939158
7.6075,0.0,0.0,0.0,0.8582554502851121,-0.07071277892327825,-0.0070712778923277325,-0.8582554502851121,0.07071277892327825,0.0070712778923277325,0.0,0.0,0.0,0.6409165384795302,0.1336187382233234,0.013361873822332459,-0.6409165384795302,-0.1336187382233234,-0.01336187382233246
7.61,0.0,0.0,0.0,0.8598524989161724,-0.07037830107028967,-0.007037830107028875,-0.8598524989161724,0.07037830107028967,0.007037830107028875,0.0,0.0,0.0,0.6367248736267704,0.13396295890931847,0.013396295890931966,-0.6367248736267704,-0.13396295890931847,-0.013396295890931966
7.6125,0.0,0.0,0.0,0.8614390870907027,-0.07004296703150446,-0.007004296703150353,-0.8614390870907027,0.07004296703150446,0.007004296703150353,0.0,0.0,0.0,0.6325481433281559,0.13430369346046683,0.013430369346046802,-0.6325481433281559,-0.13430369346046683,-0.013430369346046803
7.615,0.0,0.0,0.0,0.8630152519239119,-0.06970678547376909,-0.006970678547376815,-0.8630152519239119,0.06970678547376909,0.006970678547376815,0.0,0.0,0.0,0.6283861707322376,0.13464098065504368,0.013464098065504485,-0.6283861707322376,-0.13464098065504368,-0.013464098065504485
7.6175,0.0,0.0,0.0,0.8645810300919454,-0.06936976496782485,-0.006936976496782392,-0.8645810300919454,0.06936976496782485,0.006936976496782392,0.0,0.0,0.0,0.6242387814355546,0.13497485860085195,0.013497485860085312,-0.6242387814355546,-0.13497485860085195,-0.013497485860085312
7.62,0.0,0.0,0.0,0.8661364578379162,-0.0690319139899552,-0.0069031913989954265,-0.8661364578379162,0.0690319139899552,0.0069031913989954265,0.0,0.0,0.0,0.6201058034347969,0.13530536474919427,0.013530536474919544,-0.6201058034347969,-0.13530536474919427,-0.013530536474919544
7.6225000000000005,0.0,0.0,0.0,0.8676815709778094,-0.06869324092360032,-0.006869324092359938,-0.8676815709778094,0.06869324092360032,0.006869324092359938,0.0,0.0,0.0,0.6159870670801219,0.13563253590847918,0.013563253590848033,-0.6159870670801219,-0.13563253590847918,-0.013563253590848035
7.625,0.0,0.0,0.0,0.8692164049062793,-0.06835375406093751,-0.006835375406093656,-0.8692164049062793,0.06835375406093751,0.006835375406093656,0.0,0.0,0.0,0.6118824050295524,0.13595640825747554,0.013595640825747669,-0.6118824050295524,-0.13595640825747554,-0.01359564082574767
7.6275,0.0,0.0,0.0,0.8707409946023353,-0.06801346160442995,-0.0068013461604429,-0.8707409946023353,0.06801346160442995,0.0068013461604429,0.0,0.0,0.0,0.6077916522044363,0.13627701735822428,0.013627701735822544,-0.6077916522044363,-0.13627701735822428,-0.013627701735822546
7.63,0.0,0.0,0.0,0.8722553746349206,-0.06767237166834658,-0.006767237166834563,-0.8722553746349206,0.06767237166834658,0.006767237166834563,0.0,0.0,0.0,0.6037146457459462,0.13659439816861682,0.013659439816861796,-0.6037146457459462,-0.13659439816861682,-0.013659439816861798
7.6325,0.0,0.0,0.0,0.8737595791683965,-0.0673304922802515,-0.006733049228025055,-0.8737595791683965,0.0673304922802515,0.006733049228025055,0.0,0.0,0.0,0.599651224972547,0.13690858505465328,0.01369085850546544,-0.599651224972547,-0.13690858505465325,-0.013690858505465442
7.635,0.0,0.0,0.0,0.8752536419679241,-0.06698783138246801,-0.006698783138246706,-0.8752536419679241,0.06698783138246801,0.006698783138246706,0.0,0.0,0.0,0.5956012313384419,0.13721961180238798,0.013721961180238912,-0.5956012313384419,-0.13721961180238798,-0.013721961180238914
7.6375,0.0,0.0,0.0,0.8767375964047631,-0.06664439683351511,-0.006664439683351416,-0.8767375964047631,0.06664439683351511,0.006664439683351416,0.0,0.0,0.0,0.5915645083929143,0.13752751162957577,0.01375275116295769,-0.5915645083929143,-0.13752751162957577,-0.013752751162957691
7.640000000000001,0.0,0.0,0.0,0.8782114754614767,-0.06630019640952137,-0.0066300196409520415,-0.8782114754614767,0.06630019640952137,0.0066300196409520415,0.0,0.0,0.0,0.5875409017405755,0.13783231719702635,0.013783231719702747,-0.5875409017405755,-0.13783231719702632,-0.013783231719702747
7.6425,0.0,0.0,0.0,0.8796753117370597,-0.06595523780561484,-0.006595523780561387,-0.8796753117370597,0.06595523780561484,0.006595523780561387,0.0,0.0,0.0,0.5835302590024453,0.13813406061968,0.013813406061968111,-0.5835302590024453,-0.13813406061967998,-0.013813406061968111
7.6450000000000005,0.0,0.0,0.0,0.8811291374519897,-0.06560952863729153,-0.006560952863729056,-0.8811291374519897,0.06560952863729153,0.006560952863729056,0.0,0.0,0.0,0.5795324297778474,0.13843277347741398,0.01384327734774151,-0.5795324297778474,-0.13843277347741398,-0.01384327734774151
7.6475,0.0,0.0,0.0,0.8825729844532001,-0.06526307644176522,-0.006526307644176425,-0.8825729844532001,0.06526307644176522,0.006526307644176425,0.0,0.0,0.0,0.5755472656070948,0.13872848682558891,0.013872848682559002,-0.5755472656070948,-0.13872848682558891,-0.013872848682559002
7.65,0.0,0.0,0.0,0.8840068842189933,-0.06491588867929694,-0.0064915888679295975,-0.8840068842189933,0.06491588867929694,0.0064915888679295975,0.0,0.0,0.0,0.571574619934897,0.13902123120534834,0.013902123120534945,-0.571574619934897,-0.13902123120534834,-0.013902123120534945
7.6525,0.0,0.0,0.0,0.8854308678638823,-0.0645679727345094,-0.006456797273450843,-0.8854308678638823,0.0645679727345094,0.006456797273450843,0.0,0.0,0.0,0.567614348074496,0.1393110366536789,0.013931103665367997,-0.567614348074496,-0.13931103665367886,-0.013931103665367997
7.655,0.0,0.0,0.0,0.8868449661433803,-0.06421933591768389,-0.006421933591768291,-0.8868449661433803,0.06421933591768389,0.006421933591768291,0.0,0.0,0.0,0.563666307172451,0.13959793271324433,0.013959793271324544,-0.563666307172451,-0.13959793271324433,-0.013959793271324544
7.6575,0.0,0.0,0.0,0.8882492094587303,-0.06386998546604507,-0.006386998546604409,-0.8882492094587303,0.06386998546604507,0.006386998546604409,0.0,0.0,0.0,0.5597303561740818,0.13988194844200152,0.01398819484420026,-0.5597303561740818,-0.13988194844200152,-0.01398819484420026
7.66,0.0,0.0,0.0,0.8896436278615902,-0.06351992854503116,-0.006351992854503019,-0.8896436278615902,0.06351992854503116,0.006351992854503019,0.0,0.0,0.0,0.5558063557894894,0.14016311242261092,0.014016311242261199,-0.5558063557894894,-0.14016311242261092,-0.014016311242261199
7.6625000000000005,0.0,0.0,0.0,0.8910282510586675,-0.06316917224955476,-0.006316917224955378,-0.8910282510586675,0.06316917224955476,0.006316917224955378,0.0,0.0,0.0,0.5518941684601624,0.14044145277164996,0.014044145277165104,-0.5518941684601624,-0.14044145277164996,-0.014044145277165104
7.665,0.0,0.0,0.0,0.8924031084163166,-0.06281772360525271,-0.006281772360525174,-0.8924031084163166,0.06281772360525271,0.006281772360525174,0.0,0.0,0.0,0.5479936583260994,0.1407169971486419,0.014071699714864296,-0.5479936583260994,-0.1407169971486419,-0.014071699714864296
7.6675,0.0,0.0,0.0,0.8937682289614636,-0.06246558956858313,-0.006246558956858214,-0.8937682289614636,0.06246558956858313,0.006246558956858214,0.0,0.0,0.0,0.5441046912032931,0.14098977276468058,0.014098977276468163,-0.5441046912032931,-0.14098977276468058,-0.014098977276468163
7.67,0.0,0.0,0.0,0.8951236413790377,-0.062112777025803596,-0.006211277702580261,-0.8951236413790377,0.062112777025803596,0.006211277702580261,0.0,0.0,0.0,0.5402271345741223,0.1412598063895147,0.014125980638951577,-0.5402271345741223,-0.1412598063895147,-0.014125980638951577
7.6725,0.0,0.0,0.0,0.896469374031415,-0.061759292798900085,-0.006175929279889909,-0.896469374031415,0.061759292798900085,0.006175929279889909,0.0,0.0,0.0,0.5363608575160559,0.1415271243606583,0.014152712436065938,-0.5363608575160559,-0.1415271243606583,-0.014152712436065938
7.675,0.0,0.0,0.0,0.8978054549559387,-0.06140514364464989,-0.006140514364464889,-0.8978054549559387,0.06140514364464989,0.006140514364464889,0.0,0.0,0.0,0.5325057306872852,0.14179175259205082,0.014179175259205186,-0.5325057306872852,-0.14179175259205082,-0.014179175259205186
7.6775,0.0,0.0,0.0,0.8991319118683184,-0.061050336255502935,-0.006105033625550193,-0.8991319118683184,0.061050336255502935,0.006105033625550193,0.0,0.0,0.0,0.5286616262997306,0.14205371658184926,0.01420537165818503,-0.5286616262997306,-0.14205371658184926,-0.01420537165818503
7.68,0.0,0.0,0.0,0.9004487721665343,-0.060694877260628624,-0.006069487726062763,-0.9004487721665343,0.060694877260628624,0.006069487726062763,0.0,0.0,0.0,0.5248284180911378,0.14231304142005533,0.014231304142005635,-0.5248284180911378,-0.14231304142005533,-0.014231304142005635
7.6825,0.0,0.0,0.0,0.9017560629346728,-0.060338773226939854,-0.0060338773226938855,-0.9017560629346728,0.060338773226939854,0.0060338773226938855,0.0,0.0,0.0,0.5210059812977167,0.14256975179598025,0.014256975179598128,-0.5210059812977167,-0.14256975179598025,-0.014256975179598128
7.6850000000000005,0.0,0.0,0.0,0.9030538109466802,-0.05998203066009861,-0.005998203066009761,-0.9030538109466802,0.05998203066009861,0.005998203066009761,0.0,0.0,0.0,0.5171941926273524,0.14282387200554789,0.014282387200554893,-0.5171941926273524,-0.14282387200554789,-0.014282387200554893
7.6875,0.0,0.0,0.0,0.9043420426700488,-0.059624656005500445,-0.005962465600549943,-0.9043420426700488,0.059624656005500445,0.005962465600549943,0.0,0.0,0.0,0.5133929302333462,0.14307542595844064,0.014307542595844167,-0.5133929302333462,-0.14307542595844064,-0.014307542595844167
7.69,0.0,0.0,0.0,0.9056207842694307,-0.05926665564923952,-0.00592666556492385,-0.9056207842694307,0.05926665564923952,0.00592666556492385,0.0,0.0,0.0,0.5096020736886873,0.14332443718509028,0.01433244371850913,-0.5096020736886873,-0.14332443718509028,-0.01433244371850913
7.6925,0.0,0.0,0.0,0.9068900616101775,-0.05890803591905601,-0.0058908035919054995,-0.9068900616101775,0.05890803591905601,0.0058908035919054995,0.0,0.0,0.0,0.5058215039608613,0.14357092884351538,0.01435709288435164,-0.5058215039608613,-0.14357092884351538,-0.014357092884351642
7.695,0.0,0.0,0.0,0.908149900261819,-0.05854880308526309,-0.005854880308526207,-0.908149900261819,0.05854880308526309,0.005854880308526207,0.0,0.0,0.0,0.5020511033871486,0.14381492372601062,0.014381492372601164,-0.5020511033871486,-0.14381492372601062,-0.014381492372601164
7.6975,0.0,0.0,0.0,0.9094003255014678,-0.05818896336165792,-0.00581889633616569,-0.9094003255014678,0.05818896336165792,0.00581889633616569,0.0,0.0,0.0,0.4982907556504456,0.14405644426568734,0.014405644426568835,-0.4982907556504456,-0.14405644426568734,-0.014405644426568835
7.7,0.0,0.0,0.0,0.9106413623171656,-0.05782852290641307,-0.0057828522906412045,-0.9106413623171656,0.05782852290641307,0.0057828522906412045,0.0,0.0,0.0,0.49454034575555395,0.14429551254287162,0.014429551254287262,-0.49454034575555395,-0.1442955125428716,-0.014429551254287262
7.702500000000001,0.0,0.0,0.0,0.9118730354111606,-0.05746748782295267,-0.005746748782295165,-0.9118730354111606,0.05746748782295267,0.005746748782295165,0.0,0.0,0.0,0.490799760005971,0.14453215029135943,0.014453215029136043,-0.490799760005971,-0.1445321502913594,-0.014453215029136043
7.705,0.0,0.0,0.0,0.9130953692031257,-0.057105864160810746,-0.005710586416080972,-0.9130953692031257,0.057105864160810746,0.005710586416080972,0.0,0.0,0.0,0.4870688859811354,0.14476637890453398,0.014476637890453498,-0.4870688859811354,-0.14476637890453398,-0.014476637890453498
7.7075000000000005,0.0,0.0,0.0,0.914308387833318,-0.056743657916473275,-0.005674365791647224,-0.914308387833318,0.056743657916473275,0.005674365791647224,0.0,0.0,0.0,0.4833476125141322,0.14499821944134708,0.014499821944134806,-0.4833476125141322,-0.14499821944134708,-0.014499821944134806
7.71,0.0,0.0,0.0,0.9155121151656745,-0.05638087503420584,-0.005638087503420481,-0.9155121151656745,0.05638087503420584,0.005638087503420481,0.0,0.0,0.0,0.47963582966985946,0.14522769263216623,0.014522769263216722,-0.47963582966985946,-0.14522769263216623,-0.014522769263216722
7.7125,0.0,0.0,0.0,0.916706574790858,-0.05601752140686408,-0.0056017521406863035,-0.916706574790858,0.05601752140686408,0.0056017521406863035,0.0,0.0,0.0,0.4759334287236133,0.1454548188844928,0.014545481888449376,-0.4759334287236133,-0.14545481888449277,-0.014545481888449377
7.715,0.0,0.0,0.0,0.9178917900292389,-0.05565360287669137,-0.005565360287669033,-0.9178917900292389,0.05565360287669137,0.005565360287669033,0.0,0.0,0.0,0.472240302140122,0.14567961828855072,0.014567961828855168,-0.472240302140122,-0.1456796182885507,-0.01456796182885517
7.7175,0.0,0.0,0.0,0.9190677839338324,-0.05528912523610016,-0.005528912523609912,-0.9190677839338324,0.05528912523610016,0.005528912523609912,0.0,0.0,0.0,0.468556343552976,0.14590211062275182,0.014590211062275277,-0.468556343552976,-0.1459021106227518,-0.014590211062275277
7.72,0.0,0.0,0.0,0.9202345792931745,-0.054924094228441404,-0.005492409422844036,-0.9202345792931745,0.054924094228441404,0.005492409422844036,0.0,0.0,0.0,0.4648814477444854,0.1461223153590373,0.014612231535903826,-0.4648814477444854,-0.1461223153590373,-0.014612231535903826
7.7225,0.0,0.0,0.0,0.9213921986341554,-0.05455851554875854,-0.005455851554875749,-0.9213921986341554,0.05455851554875854,0.005455851554875749,0.0,0.0,0.0,0.46121551062591426,0.14634025166810113,0.014634025166810208,-0.46121551062591426,-0.1463402516681011,-0.014634025166810208
7.7250000000000005,0.0,0.0,0.0,0.9225406642247969,-0.054192394844530443,-0.005419239484452939,-0.9225406642247969,0.054192394844530443,0.005419239484452939,0.0,0.0,0.0,0.4575584292181183,0.14655593842449524,0.014655593842449618,-0.4575584292181183,-0.14655593842449524,-0.01465559384244962
7.7275,0.0,0.0,0.0,0.923679998076986,-0.05382573771640056,-0.005382573771639951,-0.923679998076986,0.05382573771640056,0.005382573771639951,0.0,0.0,0.0,0.45391010163254736,0.14676939421162175,0.014676939421162268,-0.45391010163254736,-0.14676939421162172,-0.014676939421162268
7.73,0.0,0.0,0.0,0.9248102219491643,-0.05345854971889401,-0.0053458549718892944,-0.9248102219491643,0.05345854971889401,0.0053458549718892944,0.0,0.0,0.0,0.450270427052611,0.14698063732661343,0.014698063732661436,-0.450270427052611,-0.1469806373266134,-0.014698063732661436
7.7325,0.0,0.0,0.0,0.9259313573489669,-0.05309083636112437,-0.00530908363611233,-0.9259313573489669,0.05309083636112437,0.00530908363611233,0.0,0.0,0.0,0.4466393057154132,0.14718968578510525,0.014718968578510619,-0.4466393057154132,-0.14718968578510525,-0.014718968578510619
7.735,0.0,0.0,0.0,0.9270434255358259,-0.05272260310748743,-0.005272260310748636,-0.9270434255358259,0.05272260310748743,0.005272260310748636,0.0,0.0,0.0,0.44301663889381065,0.14739655732590098,0.01473965573259019,-0.44301663889381065,-0.14739655732590098,-0.01473965573259019
7.7375,0.0,0.0,0.0,0.928146447523526,-0.052353855378346276,-0.00523538553783452,-0.928146447523526,0.052353855378346276,0.00523538553783452,0.0,0.0,0.0,0.43940232887882646,0.1476012694155354,0.014760126941553632,-0.43940232887882646,-0.1476012694155354,-0.014760126941553632
7.74,0.0,0.0,0.0,0.9292404440827272,-0.051984598550704184,-0.005198459855070311,-0.9292404440827272,0.051984598550704184,0.005198459855070311,0.0,0.0,0.0,0.4357962789623657,0.14780383925273757,0.01478038392527385,-0.4357962789623657,-0.14780383925273757,-0.01478038392527385
7.742500000000001,0.0,0.0,0.0,0.9303254357434428,-0.05161483795886966,-0.005161483795886859,-0.9303254357434428,0.05161483795886966,0.005161483795886859,0.0,0.0,0.0,0.43219839342026395,0.1480042837727952,0.014800428377279613,-0.43219839342026395,-0.14800428377279523,-0.014800428377279613
7.745,0.0,0.0,0.0,0.9314014427974862,-0.051244578895110866,-0.0051244578895109786,-0.9314014427974862,0.051244578895110866,0.0051244578895109786,0.0,0.0,0.0,0.42860857749562464,0.14820261965182494,0.014820261965182583,-0.42860857749562464,-0.14820261965182494,-0.014820261965182583
7.7475000000000005,0.0,0.0,0.0,0.9324684853008814,-0.05087382661030126,-0.005087382661030018,-0.9324684853008814,0.05087382661030126,0.005087382661030018,0.0,0.0,0.0,0.425026737382449,0.14839886331095034,0.014839886331095124,-0.425026737382449,-0.14839886331095034,-0.014839886331095124
7.75,0.0,0.0,0.0,0.9335265830762385,-0.05050258631455817,-0.005050258631455708,-0.9335265830762385,0.05050258631455817,0.005050258631455708,0.0,0.0,0.0,0.42145278020956023,0.14859303092039008,0.014859303092039098,-0.42145278020956023,-0.14859303092039008,-0.014859303092039098
7.7525,0.0,0.0,0.0,0.934575755715101,-0.050130863177871465,-0.005013086317787038,-0.934575755715101,0.050130863177871465,0.005013086317787038,0.0,0.0,0.0,0.4178866140247794,0.14878513840346014,0.014878513840346103,-0.4178866140247794,-0.14878513840346014,-0.014878513840346103
7.755,0.0,0.0,0.0,0.9356160225802591,-0.049758662330726906,-0.004975866233072582,-0.9356160225802591,0.049758662330726906,0.004975866233072582,0.0,0.0,0.0,0.41432814777938265,0.1489752014404912,0.01489752014404921,-0.41432814777938265,-0.1489752014404912,-0.01489752014404921
7.7575,0.0,0.0,0.0,0.9366474028080393,-0.04938598886472037,-0.004938598886471928,-0.9366474028080393,0.04938598886472037,0.004938598886471928,0.0,0.0,0.0,0.4107772913127884,0.1491632354726659,0.01491632354726668,-0.4107772913127884,-0.1491632354726659,-0.01491632354726668
7.76,0.0,0.0,0.0,0.9376699153105614,-0.049012847833167686,-0.0049012847833166595,-0.9376699153105614,0.049012847833167686,0.0049012847833166595,0.0,0.0,0.0,0.4072339553375043,0.14934925570577656,0.014934925570577745,-0.4072339553375043,-0.14934925570577656,-0.014934925570577745
7.7625,0.0,0.0,0.0,0.9386835787779774,-0.048639244251706265,-0.004863924425170517,-0.9386835787779774,0.048639244251706265,0.004863924425170517,0.0,0.0,0.0,0.4036980514242838,0.14953327711390813,0.014953327711390902,-0.4036980514242838,-0.14953327711390813,-0.014953327711390902
7.765000000000001,0.0,0.0,0.0,0.9396884116806792,-0.04826518309889311,-0.004826518309889201,-0.9396884116806792,0.04826518309889311,0.004826518309889201,0.0,0.0,0.0,0.4001694919875201,0.14971531444304748,0.014971531444304836,-0.4001694919875201,-0.14971531444304748,-0.014971531444304836
7.7675,0.0,0.0,0.0,0.9406844322714901,-0.04789066931679636,-0.004789066931679526,-0.9406844322714901,0.04789066931679636,0.004789066931679526,0.0,0.0,0.0,0.39664819027083653,0.14989538221462276,0.014989538221462364,-0.39664819027083653,-0.14989538221462276,-0.014989538221462364
7.7700000000000005,0.0,0.0,0.0,0.9416716585878342,-0.04751570781158209,-0.004751570781158099,-0.9416716585878342,0.04751570781158209,0.004751570781158099,0.0,0.0,0.0,0.39313406033287435,0.15007349472897563,0.01500734947289765,-0.39313406033287435,-0.15007349472897563,-0.01500734947289765
7.7725,0.0,0.0,0.0,0.9426501084538841,-0.04714030345409832,-0.004714030345409723,-0.9426501084538841,0.04714030345409832,0.004714030345409723,0.0,0.0,0.0,0.38962701703328123,0.15024966606876772,0.01502496660687686,-0.38962701703328123,-0.15024966606876772,-0.01502496660687686
7.775,0.0,0.0,0.0,0.9436197994826966,-0.04676446108045314,-0.004676446108045204,-0.9436197994826966,0.04676446108045314,0.004676446108045204,0.0,0.0,0.0,0.3861269760188583,0.15042391010232642,0.01504239101023273,-0.3861269760188583,-0.15042391010232642,-0.01504239101023273
7.7775,0.0,0.0,0.0,0.9445807490783272,-0.0463881854925917,-0.00463881854925906,-0.9445807490783272,0.0463881854925917,0.00463881854925906,0.0,0.0,0.0,0.382633853709893,0.15059624048693007,0.015059624048693094,-0.382633853709893,-0.15059624048693007,-0.015059624048693094
7.78,0.0,0.0,0.0,0.9455329744370341,-0.04601148145862977,-0.004601148145862867,-0.9455329744370341,0.04601148145862977,0.004601148145862867,0.0,0.0,0.0,0.3791475672888324,0.15076667067207625,0.01507666706720771,-0.3791475672888324,-0.15076667067207625,-0.01507666706720771
7.7825,0.0,0.0,0.0,0.9464764925401062,-0.045634353710955075,-0.004563435371095397,-0.9464764925401062,0.045634353710955075,0.004563435371095397,0.0,0.0,0.0,0.3756680347107374,0.15093521390261885,0.015093521390261972,-0.3756680347107374,-0.15093521390261885,-0.015093521390261972
7.785,0.0,0.0,0.0,0.9474113201688137,-0.04525680695017541,-0.004525680695017431,-0.9474113201688137,0.04525680695017541,0.004525680695017431,0.0,0.0,0.0,0.3721951746599562,0.15110188322082935,0.01511018832208302,-0.3721951746599562,-0.15110188322082935,-0.01511018832208302
7.7875000000000005,0.0,0.0,0.0,0.9483374739040127,-0.044878845845073234,-0.004487884584507213,-0.9483374739040127,0.044878845845073234,0.004487884584507213,0.0,0.0,0.0,0.3687289065412983,0.15126669147014066,0.01512666914701415,-0.3687289065412983,-0.15126669147014066,-0.01512666914701415
7.79,0.0,0.0,0.0,0.949254970125794,-0.044500475032531704,-0.004450047503253059,-0.949254970125794,0.044500475032531704,0.004450047503253059,0.0,0.0,0.0,0.36526915047307223,0.15142965129819927,0.01514296512982001,-0.36526915047307223,-0.15142965129819927,-0.01514296512982001
7.7925,0.0,0.0,0.0,0.950163825015287,-0.04412169911802717,-0.004412169911802606,-0.950163825015287,0.04412169911802717,0.004412169911802606,0.0,0.0,0.0,0.361815827275214,0.1515907751596856,0.015159077515968645,-0.361815827275214,-0.1515907751596856,-0.015159077515968645
7.795,0.0,0.0,0.0,0.9510640545564278,-0.043742522676115475,-0.004374252267611436,-0.9510640545564278,0.043742522676115475,0.004374252267611436,0.0,0.0,0.0,0.35836885845761923,0.15175007531908094,0.015175007531908178,-0.35836885845761923,-0.15175007531908094,-0.015175007531908178
7.7975,0.0,0.0,0.0,0.9519556745377014,-0.043362950250908604,-0.0043362950250907485,-0.9519556745377014,0.043362950250908604,0.0043362950250907485,0.0,0.0,0.0,0.35492816620864587,0.15190756385338322,0.015190756385338405,-0.35492816620864587,-0.15190756385338322,-0.015190756385338405
