t,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2,x3,y3,z3,vx3,vy3,vz3
0.17,-0.9818350249553919,0.04055092499646333,1.3249872939704286e-05,0.21492633006429485,0.23556354441522787,0.00023559529379100358,0.9818350249553919,-0.04055092499646333,1.3249872939704286e-05,-0.21492633006429485,-0.23556354441522787,0.00023559529379100358,0.0,0.0,0.0026935002541205897,0.0,0.0,0.015528809412417993
0.17500000000000002,-0.9807442152702687,0.04172806782758506,1.446352912276104e-05,0.2213997723477531,0.23529215027869665,0.00024994193466092797,0.9807442152702687,-0.04172806782758506,1.446352912276104e-05,-0.2213997723477531,-0.23529215027869665,0.00024994193466092797,0.0,0.0,0.0027710729417544763,0.0,0.0,0.015500116130678145
0.18,-0.9796210045648799,0.04290383205867412,1.5750042473252044e-05,0.2278868102042457,0.23501209294295478,0.0002647386538656033,0.9796210045648799,-0.04290383205867412,1.5750042473252044e-05,-0.2278868102042457,-0.23501209294295478,0.0002647386538656033,0.0,0.0,0.002848499915053494,0.0,0.0,0.015470522692268793
0.185,-0.9784653237550613,0.04407817419405495,1.7111671038649996e-05,0.23438788674574862,0.23472330019085122,0.0002799885287857717,0.9784653237550613,-0.04407817419405495,1.7111671038649996e-05,-0.23438788674574862,-0.23472330019085122,0.0002799885287857717,0.0,0.0,0.002925776657922698,0.0,0.0,0.015440022942428458
0.19,-0.9772771015295455,0.04525105037065458,1.8550688515751334e-05,0.2409034500356677,0.23442569718916204,0.00029569474455246145,0.9772771015295455,-0.04525105037065458,1.8550688515751334e-05,-0.2409034500356677,-0.23442569718916204,0.00029569474455246145,0.0,0.0,0.003002898622968495,0.0,0.0,0.015408610510895078
0.195,-0.9760562643247439,0.04642241634480085,2.00693847937571e-05,0.247433953275064,0.23411920643466408,0.00031186059597105415,0.9760562643247439,-0.04642241634480085,2.00693847937571e-05,-0.247433953275064,-0.23411920643466408,0.00031186059597105415,0.0,0.0,0.003079861230412483,0.0,0.0,0.015376278808057893
0.2,-0.974802736298497,0.04759222747871883,2.1670066507964372e-05,0.2539798549935097,0.2338037476979476,0.0003284894895207957,0.974802736298497,-0.04759222747871883,2.1670066507964372e-05,-0.2539798549935097,-0.2338037476979476,0.0003284894895207957,0.0,0.0,0.0031566598669840688,0.0,0.0,0.01534302102095841
0.20500000000000002,-0.9735164393027838,0.0487604387267172,2.3355057604363695e-05,0.26054161924480557,0.2334792379648509,0.00034558494543364025,0.9735164393027838,-0.0487604387267172,2.3355057604363695e-05,-0.26054161924480557,-0.2334792379648509,0.00034558494543364025,0.0,0.0,0.0032332898847912696,0.0,0.0,0.015308830109132721
0.21,-0.9721972928553805,0.049927004621056086,2.512669991543813e-05,0.2671197158077888,0.23314559137540117,0.00036315059985631004,0.9721972928553805,-0.049927004621056086,2.512669991543813e-05,-0.2671197158077888,-0.23314559137540117,0.00036315059985631004,0.0,0.0,0.00330974660016912,0.0,0.0,0.015273698800287382
0.215,-0.9708452141104629,0.05109187925748844,2.698735374745961e-05,0.2737146203924622,0.23280271916014486,0.0003811902070994616,0.9708452141104629,-0.05109187925748844,2.698735374745961e-05,-0.2737146203924622,-0.23280271916014486,0.0003811902070994616,0.0,0.0,0.003386025292505077,0.0,0.0,0.015237619585801079
0.22,-0.9694601178281401,0.052255016280466235,2.893939847957797e-05,0.280326814851673,0.2324505295737515,0.0003997076419778416,0.9694601178281401,-0.052255016280466235,2.893939847957797e-05,-0.280326814851673,-0.2324505295737515,0.0003997076419778416,0.0,0.0,0.0034621212030408405,0.0,0.0,0.015200584716044319
0.225,-0.9680419163429143,0.05341636886800363,3.098523317499842e-05,0.2869567873985733,0.23208892782577473,0.00041870690224532096,0.9680419163429143,-0.05341636886800363,3.098523317499842e-05,-0.2869567873985733,-0.23208892782577473,0.00041870690224532096,0.0,0.0,0.003538029533649999,0.0,0.0,0.01516258619550936
0.23,-0.9665905195310559,0.05457588971618848,3.312727720454296e-05,0.2936050328300894,0.2317178160084537,0.0004381921111286924,0.9665905195310559,-0.05457588971618848,3.312727720454296e-05,-0.2936050328300894,-0.2317178160084537,0.0004381921111286924,0.0,0.0,0.0036137454455909103,0.0,0.0,0.015123615777742617
0.23500000000000001,-0.9651058347768868,0.05573353102333402,3.5367970882891256e-05,0.3002720527566322,0.23133709302143943,0.00045816751996411895,0.9651058347768868,-0.05573353102333402,3.5367970882891256e-05,-0.3002720527566322,-0.23133709302143943,0.00045816751996411895,0.0,0.0,0.0036892640582342137,0.0,0.0,0.015083664960071764
0.24,-0.9635877669379624,0.05688924447376259,3.7709776117796706e-05,0.30695835583827746,0.23094665449332893,0.00047863751094011966,0.9635877669379624,-0.05688924447376259,3.7709776117796706e-05,-0.30695835583827746,-0.23094665449332893,0.00047863751094011966,0.0,0.0,0.003764580447764402,0.0,0.0,0.015042724978119763
0.245,-0.9620362183091441,0.05804298122121286,4.01551770725731e-05,0.3136644580276452,0.2305463926998913,0.0004996065999509785,0.9620362183091441,-0.05804298122121286,4.01551770725731e-05,-0.3136644580276452,-0.2305463926998913,0.0004996065999509785,0.0,0.0,0.00383968964585485,0.0,0.0,0.015000786800098044
0.25,-0.9604510885855534,0.059194691871862395,4.270668084214751e-05,0.32039088281970923,0.2301361964788693,0.0005210794395644628,0.9604510885855534,-0.059194691871862395,4.270668084214751e-05,-0.32039088281970923,-0.2301361964788693,0.0005210794395644628,0.0,0.0,0.003914586638315701,0.0,0.0,0.014957841120871075
0.255,-0.9588322748244001,0.060344326466957345,4.536681814297513e-05,0.3271381615087663,0.22971595114124022,0.0005430608221077401,0.9588322748244001,-0.060344326466957345,4.536681814297513e-05,-0.3271381615087663,-0.22971595114124022,0.0005430608221077401,0.0,0.0,0.003989266363714047,0.0,0.0,0.01491387835578452
0.26,-0.9571796714056751,0.06149183446504082,4.813814401711135e-05,0.3339068334527938,0.22928553837881974,0.0005655556828753762,0.9571796714056751,-0.06149183446504082,4.813814401711135e-05,-0.3339068334527938,-0.22928553837881974,0.0005655556828753762,0.0,0.0,0.0040637237119657745,0.0,0.0,0.014868888634249247
0.265,-0.955493169991698,0.06263716472377177,5.102323855073692e-05,0.34069744634542776,0.22884483616809195,0.0005885691034633038,0.955493169991698,-0.06263716472377177,5.102323855073692e-05,-0.34069744634542776,-0.22884483616809195,0.0005885691034633038,0.0,0.0,0.004137953522898523,0.0,0.0,0.014822861793073393
0.27,-0.9537726594855145,0.06378026548132612,5.4024707607431684e-05,0.34751055649578855,0.22839371867015035,0.000612106315232648,0.9537726594855145,-0.06378026548132612,5.4024707607431684e-05,-0.34751055649578855,-0.22839371867015035,0.000612106315232648,0.0,0.0,0.004211950584785134,0.0,0.0,0.014775787369534703
0.275,-0.9520180259881318,0.06492108433737173,5.7145183576492314e-05,0.35434672911638676,0.22793205612663217,0.0006361727029072918,0.9520180259881318,-0.06492108433737173,5.7145183576492314e-05,-0.35434672911638676,-0.22793205612663217,0.0006361727029072918,0.0,0.0,0.004285709632847013,0.0,0.0,0.014727654594185416
0.28,-0.9502291527545842,0.06605956823360898,6.03873261365899e-05,0.3612065386193365,0.22745971475153082,0.000660773808309075,0.9502291527545842,-0.06605956823360898,6.03873261365899e-05,-0.3612065386193365,-0.22745971475153082,0.000660773808309075,0.0,0.0,0.004359225347726817,0.0,0.0,0.01467845238338185
0.28500000000000003,-0.9484059201488214,0.06719566343386876,6.375382303506271e-05,0.3680905689211082,0.2269765566187694,0.0006859153342345049,0.9484059201488214,-0.06719566343386876,6.375382303506271e-05,-0.3680905689211082,-0.2269765566187694,0.0006859153342345049,0.0,0.0,0.004432492353929873,0.0,0.0,0.01462816933153099
0.29,-0.9465482055974097,0.06832931550375952,6.724739088313984e-05,0.37499941375604906,0.2264824395454196,0.0007116031484768715,0.9465482055974097,-0.06832931550375952,6.724739088313984e-05,-0.37499941375604906,-0.2264824395454196,0.0007116031484768715,0.0,0.0,0.0045055052182337175,0.0,0.0,0.014576793703046256
